PlantID PlantName Datetime Irradiance Speed10 Direction10 Temper Pressure Humidity
2356 光伏2356 "2022-05-09 07:15:00" 0.7600 2.8545 294.8593 21.8100 1000.3300 91.3900
2356 光伏2356 "2022-05-09 07:30:00" 1.3600 2.7424 301.4296 21.8200 1000.5600 91.8200
2356 光伏2356 "2022-05-09 07:45:00" 6.2700 3.1636 298.5093 21.8600 1000.6200 92.0400
2356 光伏2356 "2022-05-09 08:00:00" 0.0000 1.4700 307.2597 21.9000 1000.8300 0.0000
2356 光伏2356 "2022-05-09 08:15:00" 19.2200 2.2451 301.7078 22.8400 1000.9900 0.0000
2356 光伏2356 "2022-05-09 08:30:00" 18.0400 1.8278 293.1986 22.8200 1001.4000 0.0000
2356 光伏2356 "2022-05-09 08:45:00" 21.6300 2.1154 292.8074 22.7800 1000.8600 0.0000
2356 光伏2356 "2022-05-09 09:00:00" 23.4200 2.2059 298.4239 22.8300 1001.1700 88.2600
2356 光伏2356 "2022-05-09 09:15:00" 24.8800 2.3049 303.1385 22.8300 1001.0700 88.6600
2356 光伏2356 "2022-05-09 09:30:00" 27.6500 2.3200 313.6028 22.7200 1000.7500 89.8600
2356 光伏2356 "2022-05-09 09:45:00" 31.2800 2.6005 324.2318 22.6700 1001.0200 90.4500
2356 光伏2356 "2022-05-09 10:00:00" 35.2500 2.4751 328.0437 22.7200 1000.8300 90.2800
2356 光伏2356 "2022-05-09 10:15:00" 39.7000 2.2964 329.0790 22.8000 1000.8200 89.7300
2356 光伏2356 "2022-05-09 10:30:00" 44.7300 2.2020 323.4944 22.8900 1000.7200 89.0800
2356 光伏2356 "2022-05-09 10:45:00" 88.0500 2.3020 311.6542 23.2100 1000.7000 87.9200
2356 光伏2356 "2022-05-09 11:00:00" 0.0000 2.4444 307.8544 23.5600 1000.5800 0.0000
2356 光伏2356 "2022-05-09 11:15:00" 113.2300 2.0988 319.2507 25.2400 1000.5900 0.0000
2356 光伏2356 "2022-05-09 11:30:00" 126.4400 1.9234 315.4213 25.3500 1000.0300 0.0000
2356 光伏2356 "2022-05-09 11:45:00" 63.0400 1.9252 325.1543 25.2500 999.7000 0.0000
2356 光伏2356 "2022-05-09 12:00:00" 225.5800 2.0297 315.9981 26.0500 999.7600 79.7300
2356 光伏2356 "2022-05-09 12:15:00" 208.4800 2.1007 316.3502 25.9800 999.3800 74.9500
2356 光伏2356 "2022-05-09 12:30:00" 135.1900 2.0663 322.0764 26.2600 999.1900 73.0100
2356 光伏2356 "2022-05-09 12:45:00" 231.8700 2.2352 316.4502 26.7200 999.0600 72.5900
2356 光伏2356 "2022-05-09 13:00:00" 201.8200 2.7208 326.5436 27.0300 998.7000 70.0900
2356 光伏2356 "2022-05-09 13:15:00" 167.3000 3.1171 333.5172 27.2600 998.3000 69.0300
2356 光伏2356 "2022-05-09 13:30:00" 155.0400 3.5329 340.4880 27.4300 997.9300 68.9400
2356 光伏2356 "2022-05-09 13:45:00" 143.1700 3.7039 353.4890 27.5100 997.7500 69.1300
2356 光伏2356 "2022-05-09 14:00:00" 0.0000 3.3909 358.6481 27.9700 997.2600 0.0000
2356 光伏2356 "2022-05-09 14:15:00" 168.3600 2.9824 2.3060 28.5400 997.0300 0.0000
2356 光伏2356 "2022-05-09 14:30:00" 180.0800 3.4025 357.8103 28.4600 996.4900 0.0000
2356 光伏2356 "2022-05-09 14:45:00" 178.8300 4.0588 352.0695 28.3700 996.2400 0.0000
2356 光伏2356 "2022-05-09 15:00:00" 121.4300 4.0773 352.2475 28.0900 996.4200 68.5600
2356 光伏2356 "2022-05-09 15:15:00" 91.8000 4.1676 348.2317 27.7500 996.6300 70.5500
2356 光伏2356 "2022-05-09 15:30:00" 80.2500 3.6582 344.7861 27.5800 996.9600 71.9700
2356 光伏2356 "2022-05-09 15:45:00" 90.2300 3.7108 337.1663 27.4700 997.0500 73.2000
2356 光伏2356 "2022-05-09 16:00:00" 38.0300 4.2359 339.9822 27.0500 997.0500 74.5000
2356 光伏2356 "2022-05-09 16:15:00" 175.9000 3.8486 341.9888 27.5300 996.7900 76.7100
2356 光伏2356 "2022-05-09 16:30:00" 51.4300 4.5349 341.0856 27.0900 996.3500 73.9300
2356 光伏2356 "2022-05-09 16:45:00" 35.3500 3.8907 345.1065 26.8200 996.1300 76.7600
2356 光伏2356 "2022-05-09 17:00:00" 0.0000 4.4630 355.6308 26.4400 996.3100 0.0000
2356 光伏2356 "2022-05-09 17:15:00" 31.7600 4.1479 346.9018 26.4500 996.3400 0.0000
2356 光伏2356 "2022-05-09 17:30:00" 16.8100 3.0237 340.4864 26.1700 996.3700 0.0000
2356 光伏2356 "2022-05-09 17:45:00" 1.5700 2.3222 352.0793 25.9300 996.1700 0.0000
2356 光伏2356 "2022-05-09 18:00:00" 9.8100 2.5685 345.8014 25.6900 996.2900 86.5800
2356 光伏2356 "2022-05-09 18:15:00" 2.7700 3.2121 334.9508 25.6000 996.3300 85.8600
2356 光伏2356 "2022-05-09 18:30:00" 0.0000 3.7436 336.3794 25.4800 996.1900 85.4400
2356 光伏2356 "2022-05-09 18:45:00" 0.0000 3.8462 336.2341 25.4100 996.1900 85.3900
2356 光伏2356 "2022-05-09 19:00:00" 0.0000 3.6458 339.2784 25.3900 996.2500 85.9700
2356 光伏2356 "2022-05-09 19:15:00" 0.0000 3.7852 341.5172 25.3800 996.1300 86.9500
2356 光伏2356 "2022-05-09 19:30:00" 0.0000 4.0497 343.3550 25.3800 996.0300 87.2000
2356 光伏2356 "2022-05-09 19:45:00" 0.0000 3.7401 345.4436 25.4100 996.2000 87.1700
2356 光伏2356 "2022-05-09 20:00:00" 0.0000 2.5741 323.5308 23.1500 997.0900 0.0000
2356 光伏2356 "2022-05-09 20:15:00" 0.0000 2.2944 320.4822 23.6600 997.7200 0.0000
2356 光伏2356 "2022-05-09 20:30:00" 0.0000 2.6931 325.8969 24.3300 997.3100 0.0000
2356 光伏2356 "2022-05-09 20:45:00" 0.0000 2.7159 331.6421 24.5600 997.3400 0.0000
2356 光伏2356 "2022-05-09 21:00:00" 0.0000 3.0067 335.2249 24.6000 997.4900 84.3500
2356 光伏2356 "2022-05-09 21:15:00" 0.0000 3.4218 334.5583 24.5400 997.3500 84.8800
2356 光伏2356 "2022-05-09 21:30:00" 0.0000 3.9137 332.4528 24.5300 997.1200 85.1100
2356 光伏2356 "2022-05-09 21:45:00" 0.0000 4.3069 332.7805 24.4700 996.9400 85.6500
2356 光伏2356 "2022-05-09 22:00:00" 0.0000 4.3753 331.9121 24.3700 996.8700 86.4700
2356 光伏2356 "2022-05-09 22:15:00" 0.0000 4.2283 335.2533 24.2800 997.0000 87.2300
2356 光伏2356 "2022-05-09 22:30:00" 0.0000 4.0719 339.7404 24.2000 997.2600 87.8700
2356 光伏2356 "2022-05-09 22:45:00" 0.0000 4.1250 344.2454 24.1400 997.2900 88.3500
2356 光伏2356 "2022-05-09 23:00:00" 0.0000 3.8297 345.6372 24.0500 998.0300 0.0000
2356 光伏2356 "2022-05-09 23:15:00" 0.0000 1.5809 326.6115 22.7600 998.4100 0.0000
2356 光伏2356 "2022-05-09 23:30:00" 0.0000 1.6400 337.0308 23.1200 998.0700 0.0000
2356 光伏2356 "2022-05-09 23:45:00" 0.0000 2.1949 340.5744 23.3200 997.6300 0.0000
2356 光伏2356 "2022-05-10 00:00:00" 0.0000 2.5175 345.7430 23.4900 997.3200 94.4200
2356 光伏2356 "2022-05-10 00:15:00" 0.0000 2.4961 343.2348 23.6000 997.0700 93.4800
2356 光伏2356 "2022-05-10 00:30:00" 0.0000 2.1109 350.1807 23.3100 997.0100 94.3400
2356 光伏2356 "2022-05-10 00:45:00" 0.0000 2.2343 349.9475 23.5500 996.9600 95.0100
2356 光伏2356 "2022-05-10 01:00:00" 0.0000 2.8448 343.6673 23.9100 996.8400 91.8200
2356 光伏2356 "2022-05-10 01:15:00" 0.0000 2.9986 348.6526 23.8900 996.7200 91.9000
2356 光伏2356 "2022-05-10 01:30:00" 0.0000 3.2504 355.4120 23.9100 996.7800 91.6900
2356 光伏2356 "2022-05-10 01:45:00" 0.0000 3.2404 346.4355 23.8300 996.6300 92.0700
2356 光伏2356 "2022-05-10 02:00:00" 0.0000 3.4642 357.1872 22.3500 996.9600 0.0000
2356 光伏2356 "2022-05-10 02:15:00" 0.0000 2.3872 349.8669 22.5200 997.1700 0.0000
2356 光伏2356 "2022-05-10 02:30:00" 0.0000 2.6069 355.8204 22.9800 997.3800 0.0000
2356 光伏2356 "2022-05-10 02:45:00" 0.0000 3.1563 354.1810 23.1800 997.6200 0.0000
2356 光伏2356 "2022-05-10 03:00:00" 0.0000 2.8581 351.9549 23.2000 997.0700 94.2900
2356 光伏2356 "2022-05-10 03:15:00" 0.0000 2.5668 351.7121 23.2900 996.5000 93.7300
2356 光伏2356 "2022-05-10 03:30:00" 0.0000 1.7756 346.9812 23.1900 996.3000 94.7800
2356 光伏2356 "2022-05-10 03:45:00" 0.0000 1.1444 5.0131 23.2300 996.8800 94.7100
2356 光伏2356 "2022-05-10 04:00:00" 0.0000 0.9278 352.5686 23.2400 996.8900 94.5200
2356 光伏2356 "2022-05-10 04:15:00" 0.0000 0.8393 21.6746 23.2400 997.1500 94.5400
2356 光伏2356 "2022-05-10 04:30:00" 0.0000 1.2065 33.1632 23.2200 997.2300 94.7500
2356 光伏2356 "2022-05-10 04:45:00" 0.0000 1.6595 25.3298 23.2300 997.2600 94.5800
2356 光伏2356 "2022-05-10 05:00:00" 0.0000 1.8613 24.7751 23.1800 996.5000 0.0000
2356 光伏2356 "2022-05-10 05:15:00" 0.0000 0.9706 27.6211 22.4000 997.0200 0.0000
2356 光伏2356 "2022-05-10 05:30:00" 0.0000 0.7710 9.7067 22.4500 997.2400 0.0000
2356 光伏2356 "2022-05-10 05:45:00" 0.0000 0.9932 302.2500 22.4300 996.9600 0.0000
2356 光伏2356 "2022-05-10 06:00:00" 0.0000 1.3330 297.7185 22.4700 996.5100 99.2100
2356 光伏2356 "2022-05-10 06:15:00" 0.0000 1.4946 308.4802 22.5500 996.1800 98.6700
2356 光伏2356 "2022-05-10 06:30:00" 0.0000 1.2662 316.6000 22.6100 996.2400 98.6100
2356 光伏2356 "2022-05-10 06:45:00" 0.0000 1.4289 330.2054 22.7100 996.4500 98.3900
2356 光伏2356 "2022-05-10 07:00:00" 0.0000 1.2965 328.8847 22.7200 996.5200 98.6600
2356 光伏2356 "2022-05-10 07:15:00" 0.0000 0.6612 356.5318 22.7000 996.8000 99.3800
2356 光伏2356 "2022-05-10 07:30:00" 5.5300 0.2280 15.2551 22.7500 996.9100 100.0300
2356 光伏2356 "2022-05-10 07:45:00" 11.2300 0.1140 307.8750 22.8200 996.9300 100.1700
2356 光伏2356 "2022-05-10 08:00:00" 0.0000 2.7904 1.0267 23.6500 997.0600 0.0000
2356 光伏2356 "2022-05-10 08:15:00" 9.8700 3.0813 10.4712 23.9000 997.1200 0.0000
2356 光伏2356 "2022-05-10 08:30:00" 12.0500 2.0251 34.9457 23.7600 997.8500 0.0000
2356 光伏2356 "2022-05-10 08:45:00" 15.2700 2.5164 20.9558 23.5300 997.5600 0.0000
2356 光伏2356 "2022-05-10 09:00:00" 67.6600 2.6936 5.7529 23.6900 996.0200 98.4100
2356 光伏2356 "2022-05-10 09:15:00" 99.0100 2.7906 26.3814 24.2800 996.3000 94.0000
2356 光伏2356 "2022-05-10 09:30:00" 238.6900 2.8007 24.9180 25.0100 996.2200 91.2300
2356 光伏2356 "2022-05-10 09:45:00" 146.7800 2.0525 56.9293 25.1200 996.3100 88.4200
2356 光伏2356 "2022-05-10 10:00:00" 132.6800 1.8100 89.6835 25.1400 996.3300 88.6600
2356 光伏2356 "2022-05-10 10:15:00" 330.4000 1.1225 62.9784 25.4500 996.3700 88.4200
2356 光伏2356 "2022-05-10 10:30:00" 709.6000 1.4046 19.9831 25.9500 996.6700 85.7700
2356 光伏2356 "2022-05-10 10:45:00" 691.1400 2.4299 7.3297 26.6700 996.5800 81.4200
2356 光伏2356 "2022-05-10 11:00:00" 0.0000 2.9711 14.2233 26.7400 997.0100 0.0000
2356 光伏2356 "2022-05-10 11:15:00" 56.4100 4.2199 32.2213 26.9400 997.1900 0.0000
2356 光伏2356 "2022-05-10 11:30:00" 87.2800 3.9507 32.2821 26.0400 996.6300 0.0000
2356 光伏2356 "2022-05-10 11:45:00" 212.1800 3.8710 35.5377 26.3300 995.7000 0.0000
2356 光伏2356 "2022-05-10 12:00:00" 194.6400 3.8606 35.8310 26.5200 995.4600 81.3100
2356 光伏2356 "2022-05-10 12:15:00" 110.7000 3.7922 34.9054 26.5300 995.5000 81.4700
2356 光伏2356 "2022-05-10 12:30:00" 244.6400 3.7374 35.3060 27.0900 995.6600 82.5300
2356 光伏2356 "2022-05-10 12:45:00" 45.0200 3.7968 38.0470 26.8900 995.6700 81.1600
2356 光伏2356 "2022-05-10 13:00:00" 44.2300 3.3049 40.5825 26.3600 995.4100 86.6100
2356 光伏2356 "2022-05-10 13:15:00" 45.6400 2.7930 40.9351 26.2700 995.1600 87.6700
2356 光伏2356 "2022-05-10 13:30:00" 45.0700 2.4098 50.8946 26.3800 995.0400 87.3200
2356 光伏2356 "2022-05-10 13:45:00" 48.9200 1.8685 67.0027 26.3000 994.8200 88.1900
2356 光伏2356 "2022-05-10 14:00:00" 0.0000 1.6190 96.0275 26.4000 994.7500 0.0000
2356 光伏2356 "2022-05-10 14:15:00" 95.0600 1.7407 91.6460 27.2500 994.8400 0.0000
2356 光伏2356 "2022-05-10 14:30:00" 173.1800 1.5153 106.8803 27.4100 994.2100 0.0000
2356 光伏2356 "2022-05-10 14:45:00" 102.9400 1.1131 98.7853 27.3800 993.6600 0.0000
2356 光伏2356 "2022-05-10 15:00:00" 45.5000 1.3003 91.3220 27.1400 993.6500 82.4000
2356 光伏2356 "2022-05-10 15:15:00" 38.8200 1.4675 72.5528 26.7600 993.9400 86.3700
2356 光伏2356 "2022-05-10 15:30:00" 35.9700 1.4991 72.5320 26.5400 994.3200 87.9800
2356 光伏2356 "2022-05-10 15:45:00" 27.6800 1.4103 66.1613 26.4300 994.3300 88.6400
2356 光伏2356 "2022-05-10 16:00:00" 130.0300 1.1374 60.5050 27.0500 994.1900 90.1300
2356 光伏2356 "2022-05-10 16:15:00" 125.9600 0.9841 42.1170 26.7900 993.9900 86.1100
2356 光伏2356 "2022-05-10 16:30:00" 21.9900 0.7500 16.2602 26.6700 993.6600 85.4300
2356 光伏2356 "2022-05-10 16:45:00" 14.5300 0.2236 10.3048 26.2700 993.5400 91.8800
2356 光伏2356 "2022-05-10 17:00:00" 0.0000 0.2302 272.4896 26.0600 993.7300 0.0000
2356 光伏2356 "2022-05-10 17:15:00" 6.4900 0.9677 76.2510 25.9200 993.9100 0.0000
2356 光伏2356 "2022-05-10 17:30:00" 12.4900 1.3105 41.5972 25.7400 993.6100 0.0000
2356 光伏2356 "2022-05-10 17:45:00" 13.8400 2.1735 26.2114 25.6300 993.3900 0.0000
2356 光伏2356 "2022-05-10 18:00:00" 15.1500 2.4686 23.1376 25.6700 993.5500 95.2000
2356 光伏2356 "2022-05-10 18:15:00" 1.6400 2.5079 17.6402 25.6900 993.5600 94.0700
2356 光伏2356 "2022-05-10 18:30:00" 6.3600 2.4352 17.6909 25.6800 993.4500 94.6200
2356 光伏2356 "2022-05-10 18:45:00" 6.8000 2.4414 9.1922 25.5400 993.3900 93.7900
2356 光伏2356 "2022-05-10 19:00:00" 0.0200 1.9901 5.7679 24.9700 993.6400 94.8700
2356 光伏2356 "2022-05-10 19:15:00" 0.0000 1.7105 358.6600 25.1400 993.7500 96.5600
2356 光伏2356 "2022-05-10 19:30:00" 0.0000 1.4900 0.0000 25.1900 993.9600 93.9400
2356 光伏2356 "2022-05-10 19:45:00" 0.0000 1.3728 345.6601 25.0600 994.1200 93.4800
2356 光伏2356 "2022-05-10 20:00:00" 0.0000 1.5259 349.4265 25.1000 994.3400 95.1600
2356 光伏2356 "2022-05-10 20:15:00" 0.0000 1.5673 347.4712 25.0600 994.5500 94.7000
2356 光伏2356 "2022-05-10 20:30:00" 0.0000 1.5883 339.7395 24.9300 994.5900 95.3700
2356 光伏2356 "2022-05-10 20:45:00" 0.0000 1.3946 341.1753 24.8200 994.7400 96.4100
2356 光伏2356 "2022-05-10 21:00:00" 0.0000 1.2618 331.6070 24.7200 994.8900 97.2300
2356 光伏2356 "2022-05-10 21:15:00" 0.0000 1.2117 311.3194 24.6700 994.9900 97.1900
2356 光伏2356 "2022-05-10 21:30:00" 0.0000 1.1890 288.1302 24.6500 995.0900 97.3900
2356 光伏2356 "2022-05-10 21:45:00" 0.0000 1.4143 274.4608 24.6900 995.1400 96.7800
2356 光伏2356 "2022-05-10 22:00:00" 0.0000 1.6501 270.6945 24.7100 995.2900 96.2600
2356 光伏2356 "2022-05-10 22:15:00" 0.0000 1.7989 278.3103 24.6700 995.4600 96.2500
2356 光伏2356 "2022-05-10 22:30:00" 0.0000 1.9513 298.7979 24.6200 995.5900 96.2400
2356 光伏2356 "2022-05-10 22:45:00" 0.0000 2.2344 310.4622 24.5600 995.6300 95.8400
2356 光伏2356 "2022-05-10 23:00:00" 0.0000 1.5283 282.8541 23.8300 996.1200 0.0000
2356 光伏2356 "2022-05-10 23:15:00" 0.0000 0.5295 280.8855 23.1700 995.7700 0.0000
2356 光伏2356 "2022-05-10 23:30:00" 0.0000 0.5725 289.3845 23.2400 995.7000 0.0000
2356 光伏2356 "2022-05-10 23:45:00" 0.0000 0.4561 307.8750 23.2100 995.9300 0.0000
2356 光伏2356 "2022-05-11 00:00:00" 0.0000 0.1476 298.3008 23.2000 996.4600 100.3500
2356 光伏2356 "2022-05-11 00:15:00" 0.0000 0.2594 242.4472 23.2700 996.1300 101.0600
2356 光伏2356 "2022-05-11 00:30:00" 0.0000 0.4401 248.6821 23.2800 995.7500 100.6400
2356 光伏2356 "2022-05-11 00:45:00" 0.0000 0.6530 220.0303 23.2800 995.6700 100.6000
2356 光伏2356 "2022-05-11 01:00:00" 0.0000 1.0220 216.6456 23.2800 995.6100 100.5700
2356 光伏2356 "2022-05-11 01:15:00" 0.0000 1.3797 222.9441 23.2900 995.3300 100.3900
2356 光伏2356 "2022-05-11 01:30:00" 0.0000 1.9569 231.4316 23.2900 994.9800 100.1700
2356 光伏2356 "2022-05-11 01:45:00" 0.0000 2.3979 223.4792 23.2700 994.7400 99.8800
2356 光伏2356 "2022-05-11 02:00:00" 0.0000 1.0126 235.0543 22.6700 994.9800 0.0000
2356 光伏2356 "2022-05-11 02:15:00" 0.0000 0.7004 226.7357 22.4700 994.5800 0.0000
2356 光伏2356 "2022-05-11 02:30:00" 0.0000 1.3621 232.4571 22.4000 994.6500 0.0000
2356 光伏2356 "2022-05-11 02:45:00" 0.0000 1.7651 250.1278 22.4800 995.3100 0.0000
2356 光伏2356 "2022-05-11 03:00:00" 0.0000 2.1411 248.3477 22.6400 995.5000 99.0900
2356 光伏2356 "2022-05-11 03:15:00" 0.0000 2.3844 248.6002 22.7300 994.9100 98.5500
2356 光伏2356 "2022-05-11 03:30:00" 0.0000 2.6063 252.8165 22.8000 995.0500 98.2100
2356 光伏2356 "2022-05-11 03:45:00" 0.0000 2.7634 249.0071 22.8400 994.8000 98.0800
2356 光伏2356 "2022-05-11 04:00:00" 0.0000 2.9436 237.7677 22.8800 994.6300 97.8800
2356 光伏2356 "2022-05-11 04:15:00" 0.0000 3.0470 228.7256 22.9300 994.7300 97.5900
2356 光伏2356 "2022-05-11 04:30:00" 0.0000 2.8830 231.6195 22.9400 994.5300 97.5500
2356 光伏2356 "2022-05-11 04:45:00" 0.0000 2.6223 230.7260 22.9400 994.4200 97.7100
2356 光伏2356 "2022-05-11 05:00:00" 0.0000 2.6532 223.0145 22.9300 994.9100 0.0000
2356 光伏2356 "2022-05-11 05:15:00" 0.0000 0.9121 217.8750 22.5300 994.7600 0.0000
2356 光伏2356 "2022-05-11 05:30:00" 0.0000 2.1343 215.8497 22.5600 994.2100 0.0000
2356 光伏2356 "2022-05-11 05:45:00" 0.0000 2.3613 206.6736 22.5800 994.6700 0.0000
2356 光伏2356 "2022-05-11 06:00:00" 0.0000 2.9075 215.0566 22.5700 994.7800 98.5700
2356 光伏2356 "2022-05-11 06:15:00" 0.0000 3.9560 216.9858 22.4900 994.4100 97.6600
2356 光伏2356 "2022-05-11 06:30:00" 0.0000 3.6137 211.5348 22.4000 994.5400 96.7000
2356 光伏2356 "2022-05-11 06:45:00" 0.0000 3.3616 209.0049 22.2900 994.7100 95.9500
2356 光伏2356 "2022-05-11 07:00:00" 0.0000 2.9810 200.6235 22.1900 995.1800 95.2500
2356 光伏2356 "2022-05-11 07:15:00" 1.4600 3.2809 210.3947 22.0600 995.1800 95.0600
2356 光伏2356 "2022-05-11 07:30:00" 0.0000 3.5085 213.3730 21.9800 995.4700 94.7900
2356 光伏2356 "2022-05-11 07:45:00" 0.7700 3.3065 211.1421 21.8900 995.8500 94.8500
2356 光伏2356 "2022-05-11 08:00:00" 0.0000 1.9536 201.3112 22.3600 996.1100 0.0000
2356 光伏2356 "2022-05-11 08:15:00" 44.2000 2.3564 215.8486 22.6800 996.0300 0.0000
2356 光伏2356 "2022-05-11 08:30:00" 295.6400 3.0736 239.9314 23.4900 995.8500 0.0000
2356 光伏2356 "2022-05-11 08:45:00" 235.1200 3.5633 256.8608 23.6400 995.8800 0.0000
2356 光伏2356 "2022-05-11 09:00:00" 143.4700 3.9137 267.5104 23.8200 995.8100 90.9300
2356 光伏2356 "2022-05-11 09:15:00" 11.3000 3.0490 252.6348 23.7600 995.9000 90.9400
2356 光伏2356 "2022-05-11 09:30:00" 28.2200 3.5018 242.9959 23.3800 995.5900 95.0100
2356 光伏2356 "2022-05-11 09:45:00" 53.3900 4.2671 244.4558 23.2800 995.5500 96.4600
2356 光伏2356 "2022-05-11 10:00:00" 75.3200 3.0640 247.9555 23.5400 995.5500 95.3400
2356 光伏2356 "2022-05-11 10:15:00" 19.5900 1.8027 244.7143 23.5800 995.6800 93.9200
2356 光伏2356 "2022-05-11 10:30:00" 28.4800 1.1982 213.4248 23.6500 995.8900 94.7700
2356 光伏2356 "2022-05-11 10:45:00" 31.3600 1.5494 186.2994 23.5300 996.0600 95.2000
2356 光伏2356 "2022-05-11 11:00:00" 0.0000 2.6207 169.8907 23.3400 995.8100 0.0000
2356 光伏2356 "2022-05-11 11:15:00" 27.1800 2.3434 153.6536 23.7300 996.5700 0.0000
2356 光伏2356 "2022-05-11 11:30:00" 34.3400 3.1557 165.1271 23.0200 996.2300 0.0000
2356 光伏2356 "2022-05-11 11:45:00" 36.7100 4.0746 157.3369 22.5400 995.9300 0.0000
2356 光伏2356 "2022-05-11 12:00:00" 35.5900 4.1025 162.8459 22.2300 995.7700 97.3800
2356 光伏2356 "2022-05-11 12:15:00" 39.9200 3.9261 171.2095 22.1100 995.8200 97.4500
2356 光伏2356 "2022-05-11 12:30:00" 89.5100 3.7764 183.3397 22.1900 995.7000 97.0100
2356 光伏2356 "2022-05-11 12:45:00" 80.4700 3.1227 192.3895 22.1600 995.6200 96.2500
2356 光伏2356 "2022-05-11 13:00:00" 53.9000 2.6772 196.2688 22.0300 995.5000 96.6900
2356 光伏2356 "2022-05-11 13:15:00" 43.5100 2.5500 205.0576 21.9300 995.3500 97.4800
2356 光伏2356 "2022-05-11 13:30:00" 43.3800 2.5032 194.8135 22.0300 995.4000 96.9700
2356 光伏2356 "2022-05-11 13:45:00" 116.1000 1.9984 191.2537 22.2100 995.2800 97.0700
2356 光伏2356 "2022-05-11 14:00:00" 0.0000 1.9901 174.2321 22.2000 994.7400 0.0000
2356 光伏2356 "2022-05-11 14:15:00" 50.2400 0.3499 149.0362 22.6700 995.1000 0.0000
2356 光伏2356 "2022-05-11 14:30:00" 63.6700 0.7725 158.7495 22.3700 994.2600 0.0000
2356 光伏2356 "2022-05-11 14:45:00" 86.1700 1.6808 149.6209 22.3600 994.0600 0.0000
2356 光伏2356 "2022-05-11 15:00:00" 62.6000 1.8200 164.0546 22.3300 993.9600 94.8000
2356 光伏2356 "2022-05-11 15:15:00" 96.9100 2.2697 174.6913 22.3900 994.3300 95.6800
2356 光伏2356 "2022-05-11 15:30:00" 66.5000 2.4490 175.0809 22.3200 994.4800 95.5900
2356 光伏2356 "2022-05-11 15:45:00" 59.0200 2.5916 178.0098 22.2500 994.4600 95.7900
2356 光伏2356 "2022-05-11 16:00:00" 26.8800 2.7000 180.0000 22.1700 994.5300 95.4900
2356 光伏2356 "2022-05-11 16:15:00" 21.7000 2.6605 181.0769 22.1300 994.5500 95.6300
2356 光伏2356 "2022-05-11 16:30:00" 30.9400 3.0204 184.7479 22.1900 994.4600 95.2700
2356 光伏2356 "2022-05-11 16:45:00" 17.1700 3.1155 185.7106 22.1500 994.2900 94.9100
2356 光伏2356 "2022-05-11 17:00:00" 0.0000 3.0827 185.2113 22.1100 993.7800 0.0000
2356 光伏2356 "2022-05-11 17:15:00" 6.3100 1.7305 186.3036 22.4300 994.1700 0.0000
2356 光伏2356 "2022-05-11 17:30:00" 1.4100 1.9873 184.9073 22.2200 994.0200 0.0000
2356 光伏2356 "2022-05-11 17:45:00" 4.1000 2.4520 196.5873 22.0900 993.8800 0.0000
2356 光伏2356 "2022-05-11 18:00:00" 0.4100 2.8114 198.8861 22.0800 993.7600 96.0100
2356 光伏2356 "2022-05-11 18:15:00" 0.0000 2.8894 201.9487 22.0900 993.6600 95.9000
2356 光伏2356 "2022-05-11 18:30:00" 0.0000 2.7101 198.5018 22.1000 993.5700 95.7900
2356 光伏2356 "2022-05-11 18:45:00" 0.0000 2.3242 195.4713 22.1000 993.8200 95.9100
2356 光伏2356 "2022-05-11 19:00:00" 0.0000 2.1780 207.0356 22.0700 993.8700 96.3300
2356 光伏2356 "2022-05-11 19:15:00" 0.0000 2.2994 212.9299 22.0700 994.0600 96.6200
2356 光伏2356 "2022-05-11 19:30:00" 0.0000 2.4983 216.0442 22.0900 994.1400 96.7700
2356 光伏2356 "2022-05-11 19:45:00" 0.0000 2.6262 216.1717 22.1200 994.4900 96.9000
2356 光伏2356 "2022-05-11 20:00:00" 0.0000 2.2350 183.8482 22.3900 994.2000 0.0000
2356 光伏2356 "2022-05-11 20:15:00" 0.0000 1.4145 213.4654 22.2500 994.7200 0.0000
2356 光伏2356 "2022-05-11 20:30:00" 0.0000 2.1646 218.2464 22.5900 995.1300 0.0000
2356 光伏2356 "2022-05-11 20:45:00" 0.0000 2.3765 220.3921 22.9100 995.0900 0.0000
2356 光伏2356 "2022-05-11 21:00:00" 0.0000 2.5562 221.9872 23.1000 995.0800 94.2400
2356 光伏2356 "2022-05-11 21:15:00" 0.0000 2.3436 222.0599 23.1700 994.9900 93.6600
2356 光伏2356 "2022-05-11 21:30:00" 0.0000 2.2785 215.7131 23.2000 994.8600 93.3200
2356 光伏2356 "2022-05-11 21:45:00" 0.0000 2.2983 215.9724 23.2200 995.0800 93.0300
2356 光伏2356 "2022-05-11 22:00:00" 0.0000 2.5348 218.2715 23.1900 994.8300 92.8500
2356 光伏2356 "2022-05-11 22:15:00" 0.0000 2.7580 216.7453 23.1500 994.8900 92.8000
2356 光伏2356 "2022-05-11 22:30:00" 0.0000 2.9820 214.7559 23.0800 995.1600 92.8800
2356 光伏2356 "2022-05-11 22:45:00" 0.0000 2.9558 209.6006 23.0000 995.5200 93.0800
2356 光伏2356 "2022-05-11 23:00:00" 0.0000 2.8731 202.7272 22.9100 995.2600 0.0000
2356 光伏2356 "2022-05-11 23:15:00" 0.0000 1.2903 198.9967 22.2000 995.7100 0.0000
2356 光伏2356 "2022-05-11 23:30:00" 0.0000 2.3608 189.2628 22.3000 995.5800 0.0000
