PlantID PlantName Datetime Speed10 Direction10 Speed30 Direction30 Speed50 Direction50 Speed70 Direction70 Speed90 Direction90 Speed100 Direction100 Temper Pressure Humidity HubSpeed HubDireciton
1078 风电1078 "2022-08-09 07:45:00" 3.1360 312.2860 3.2497 312.1314 3.3560 312.1014 3.4623 312.0733 3.5619 311.9274 3.6042 311.9636 26.2100 939.9800 63.3000 3.6042 311.9636
1078 风电1078 "2022-08-09 08:00:00" 1.1671 289.5217 1.2433 286.8317 1.3244 284.8757 1.3949 282.8407 1.4689 281.3864 1.5063 280.7131 24.7900 940.3800 0.0000 1.5063 280.7131
1078 风电1078 "2022-08-09 08:15:00" 1.2681 288.8636 1.3092 288.7117 1.3503 288.5691 1.3851 288.9582 1.4262 288.8161 1.4357 288.6874 25.1200 940.3900 0.0000 1.4357 288.6874
1078 风电1078 "2022-08-09 08:30:00" 1.5127 301.4834 1.5625 301.6555 1.6070 301.5141 1.6516 301.3802 1.6961 301.2534 1.7184 301.1925 26.3900 940.1900 0.0000 1.7184 301.1925
1078 风电1078 "2022-08-09 08:45:00" 2.0500 310.4497 2.1140 310.3955 2.1780 310.3445 2.2356 310.1009 2.2931 309.8696 2.3213 309.9320 27.2300 940.6500 0.0000 2.3213 309.9320
1078 风电1078 "2022-08-09 09:00:00" 2.3832 315.8500 2.4609 315.6585 2.5315 315.3201 2.6022 315.3114 2.6658 315.1520 2.6941 315.1504 27.5700 940.0800 62.9400 2.6941 315.1504
1078 风电1078 "2022-08-09 09:15:00" 2.6517 315.1528 2.7436 315.0000 2.8214 314.8564 2.8992 314.7205 2.9699 314.7272 3.0053 314.5956 27.7400 939.7900 62.3000 3.0053 314.5956
1078 风电1078 "2022-08-09 09:30:00" 2.8567 315.2836 2.9557 315.2741 3.0335 315.1336 3.1254 315.0000 3.1961 315.0000 3.2385 315.0000 27.8800 939.9700 61.8800 3.2385 315.0000
1078 风电1078 "2022-08-09 09:45:00" 2.9680 311.5854 3.0677 311.4319 3.1599 311.4077 3.2455 311.2524 3.3236 311.2184 3.3659 311.2660 27.9900 940.2600 61.6500 3.3659 311.2660
1078 风电1078 "2022-08-09 10:00:00" 3.0140 306.9079 3.1140 306.9067 3.2080 306.7627 3.2880 306.5911 3.3740 306.5642 3.4101 306.5339 28.0900 940.5600 61.2300 3.4101 306.5339
1078 风电1078 "2022-08-09 10:15:00" 3.0992 305.2798 3.2016 305.0800 3.2958 304.9920 3.3818 305.0059 3.4760 304.9245 3.5121 304.9118 28.1900 940.4400 60.5700 3.5121 304.9118
1078 风电1078 "2022-08-09 10:30:00" 3.2078 308.7993 3.3078 308.7410 3.4077 308.6861 3.5014 308.5065 3.5873 308.4353 3.6233 308.3881 28.3400 940.7200 59.5400 3.6233 308.3881
1078 风电1078 "2022-08-09 10:45:00" 3.4319 310.7462 3.5381 310.7594 3.6455 310.5502 3.7377 310.5514 3.8375 310.4555 3.8798 310.5052 28.4800 940.7900 58.4400 3.8798 310.5052
1078 风电1078 "2022-08-09 11:00:00" 3.6509 313.0021 3.6870 312.6918 3.7233 312.3876 3.7455 312.0782 3.7819 311.7845 3.7894 311.6838 28.6000 940.5900 0.0000 3.7894 311.6838
1078 风电1078 "2022-08-09 11:15:00" 3.3277 312.0768 3.4273 311.9251 3.5336 311.9028 3.6258 311.8698 3.7113 311.7233 3.7611 311.6588 29.4300 940.4600 0.0000 3.7611 311.6588
1078 风电1078 "2022-08-09 11:30:00" 3.4995 311.5248 3.6133 311.4097 3.7130 311.2875 3.8193 311.2847 3.9049 311.1583 3.9548 311.1042 29.4900 940.3900 0.0000 3.9548 311.1042
1078 风电1078 "2022-08-09 11:45:00" 3.4936 314.0722 3.6069 313.8767 3.7131 313.7997 3.8124 313.6184 3.9045 313.5472 3.9469 313.5628 29.5800 940.4100 0.0000 3.9469 313.5628
1078 风电1078 "2022-08-09 12:00:00" 3.5753 317.8341 3.6883 317.7472 3.8013 317.6655 3.9002 317.5978 3.9917 317.4366 4.0482 317.4026 29.6700 940.2400 49.8200 4.0482 317.4026
1078 风电1078 "2022-08-09 12:15:00" 3.7030 319.6001 3.8299 319.4474 3.9427 319.3199 4.0490 319.3066 4.1477 319.2039 4.1966 319.0581 29.7500 940.2400 49.6600 4.1966 319.0581
1078 风电1078 "2022-08-09 12:30:00" 3.6007 316.6880 3.7207 316.5246 3.8338 316.4796 3.9397 316.3370 4.0314 316.2060 4.0880 316.1894 29.8200 940.2500 49.2700 4.0880 316.1894
1078 风电1078 "2022-08-09 12:45:00" 3.4460 310.7636 3.5598 310.6711 3.6737 310.5844 3.7735 310.4860 3.8733 310.3927 3.9232 310.3478 29.9200 939.9100 48.7900 3.9232 310.3478
1078 风电1078 "2022-08-09 13:00:00" 3.4583 307.5989 3.5723 307.6077 3.6942 307.5213 3.8022 307.4124 3.8961 307.2817 3.9461 307.2764 30.0600 939.4000 48.3200 3.9461 307.2764
1078 风电1078 "2022-08-09 13:15:00" 3.5644 307.7058 3.6863 307.6160 3.8083 307.5319 3.9162 307.4259 4.0241 307.3255 4.0741 307.3199 30.2100 939.0700 48.4500 4.0741 307.3199
1078 风电1078 "2022-08-09 13:30:00" 3.7312 309.2354 3.8592 309.2163 3.9810 309.0869 4.1027 308.9652 4.2167 308.9357 4.2667 308.9115 30.3400 938.8800 48.7100 4.2667 308.9115
1078 风电1078 "2022-08-09 13:45:00" 3.9808 310.2110 4.1229 310.1792 4.2585 310.0467 4.3801 309.9061 4.5005 309.9523 4.5581 309.8378 30.4400 938.6600 48.8800 4.5581 309.8378
1078 风电1078 "2022-08-09 14:00:00" 4.1830 309.6653 4.2791 310.1656 4.3690 310.5444 4.4591 310.9079 4.5418 311.3402 4.5842 311.3740 30.4900 938.6900 0.0000 4.5842 311.3740
1078 风电1078 "2022-08-09 14:15:00" 4.4301 309.8718 4.5940 309.7896 4.7515 309.6203 4.8936 309.6107 5.0294 309.5138 5.1011 309.4317 30.6700 938.3700 0.0000 5.1011 309.4317
1078 风电1078 "2022-08-09 14:30:00" 4.4407 305.8377 4.6047 305.8993 4.7569 305.7617 4.9150 305.7274 5.0452 305.6433 5.1172 305.6158 30.7100 938.6000 0.0000 5.1172 305.6158
1078 风电1078 "2022-08-09 14:45:00" 4.3583 305.0028 4.5246 304.9194 4.6827 304.9118 4.8269 304.8753 4.9654 304.7462 5.0293 304.7960 30.8500 938.4800 0.0000 5.0293 304.7960
1078 风电1078 "2022-08-09 15:00:00" 4.4443 305.0131 4.6106 304.9309 4.7770 304.8545 4.9211 304.8203 5.0653 304.7882 5.1374 304.7727 30.8600 938.1800 47.3900 5.1374 304.7727
1078 风电1078 "2022-08-09 15:15:00" 4.3842 301.9500 4.5506 301.9787 4.7117 301.9023 4.8591 301.7929 5.0032 301.8476 5.0700 301.7778 30.7900 938.1300 47.5000 5.0700 301.7778
1078 风电1078 "2022-08-09 15:30:00" 3.9762 297.4028 4.1327 297.3711 4.2757 297.2842 4.4099 297.2623 4.5351 297.2996 4.5976 297.1781 30.6900 938.1300 47.8900 4.5976 297.1781
1078 风电1078 "2022-08-09 15:45:00" 4.1884 298.5231 4.3584 298.5055 4.5060 298.4988 4.6489 298.3842 4.7830 298.3332 4.8500 298.3088 30.1700 938.0300 49.3900 4.8500 298.3088
1078 风电1078 "2022-08-09 16:00:00" 4.6375 303.2103 4.8345 303.0984 5.0147 303.1197 5.1895 303.0470 5.3505 302.9476 5.4310 302.9000 30.1100 937.8900 51.7500 5.4310 302.9000
1078 风电1078 "2022-08-09 16:15:00" 5.1342 302.9163 5.3313 302.8256 5.5199 302.7976 5.7032 302.6869 5.8642 302.6061 5.9448 302.5673 29.3700 937.8100 54.1600 5.9448 302.5673
1078 风电1078 "2022-08-09 16:30:00" 5.2285 302.8998 5.4340 302.7542 5.6311 302.6741 5.8059 302.6226 5.9808 302.5741 6.0613 302.5364 28.5800 937.6700 56.7300 6.0613 302.5364
1078 风电1078 "2022-08-09 16:45:00" 5.0621 302.9052 5.2676 302.7548 5.4562 302.7289 5.6395 302.6192 5.8006 302.5394 5.8811 302.5011 28.1500 937.5200 58.4000 5.8811 302.5011
1078 风电1078 "2022-08-09 17:00:00" 5.1958 330.2278 5.1512 330.1999 5.0978 330.1157 5.0532 330.0864 5.0086 330.0565 4.9862 330.0413 27.6300 938.3400 0.0000 4.9862 330.0413
1078 风电1078 "2022-08-09 17:15:00" 3.5314 329.7319 3.6617 329.6535 3.7834 329.5037 3.9000 329.4898 4.0080 329.4040 4.0526 329.4484 26.9200 937.9300 0.0000 4.0526 329.4484
1078 风电1078 "2022-08-09 17:30:00" 3.6012 316.9129 3.7425 316.8406 3.8839 316.7736 4.0042 316.8215 4.1315 316.7654 4.1880 316.7416 25.1100 938.6400 0.0000 4.1880 316.7416
1078 风电1078 "2022-08-09 17:45:00" 2.2488 314.2793 2.3408 314.1346 2.4328 314.0008 2.5107 313.8704 2.5886 313.7478 2.6310 313.7680 23.0200 939.0800 0.0000 2.6310 313.7680
1078 风电1078 "2022-08-09 18:00:00" 1.7041 314.7623 1.7890 314.7735 1.8597 314.7821 1.9375 314.5818 2.0082 314.5965 2.0365 314.6021 23.4800 938.6300 93.0800 2.0365 314.6021
1078 风电1078 "2022-08-09 18:15:00" 1.7963 315.9022 1.8811 315.8615 1.9660 315.8243 2.0436 315.5947 2.1214 315.3820 2.1497 315.3769 23.8900 938.5000 88.6300 2.1497 315.3769
1078 风电1078 "2022-08-09 18:30:00" 1.8822 307.6614 1.9883 307.8497 2.0883 307.8028 2.1742 307.7132 2.2602 307.6304 2.3102 307.6140 23.7700 938.5900 88.4400 2.3102 307.6140
1078 风电1078 "2022-08-09 18:45:00" 2.0983 305.8868 2.2983 305.9724 2.4843 305.9935 2.6563 305.9639 2.8203 306.0572 2.9063 306.0419 23.0500 938.4400 89.8100 2.9063 306.0419
1078 风电1078 "2022-08-09 19:00:00" 2.4212 309.8056 2.6696 309.8331 2.8962 309.9575 3.1023 309.9002 3.3085 309.8499 3.4071 309.9994 23.1000 938.3300 88.6100 3.4071 309.9994
1078 风电1078 "2022-08-09 19:15:00" 2.4939 311.4237 2.7347 311.4421 2.9539 311.5691 3.1732 311.6785 3.3716 311.6335 3.4705 311.7295 23.0800 938.3500 87.8600 3.4705 311.7295
1078 风电1078 "2022-08-09 19:30:00" 2.3386 311.1859 2.5729 311.0602 2.7921 311.2245 2.9971 311.3478 3.1881 311.4395 3.2803 311.4160 22.4700 938.3200 90.4600 3.2803 311.4160
1078 风电1078 "2022-08-09 19:45:00" 2.5787 309.4926 2.8130 309.5187 3.0396 309.6608 3.2458 309.6248 3.4519 309.5931 3.5505 309.7436 22.7900 938.3700 88.6400 3.5505 309.7436
1078 风电1078 "2022-08-09 20:00:00" 1.2513 349.4085 1.4806 339.8516 1.7263 333.1381 1.9654 328.7363 2.2054 325.1570 2.3262 323.9183 21.4000 939.3900 0.0000 2.3262 323.9183
1078 风电1078 "2022-08-09 20:15:00" 2.3497 312.5853 2.5972 312.6595 2.8448 312.7208 3.0715 312.6250 3.2908 312.6602 3.3897 312.7285 22.2800 938.8700 0.0000 3.3897 312.7285
1078 风电1078 "2022-08-09 20:30:00" 2.8455 308.7227 3.0938 308.8333 3.3281 308.9018 3.5483 308.9372 3.7622 308.8501 3.8607 309.0075 23.4100 939.5500 0.0000 3.8607 309.0075
1078 风电1078 "2022-08-09 20:45:00" 3.1313 303.5378 3.3754 303.6430 3.6056 303.6901 3.8219 303.6901 4.0244 303.6506 4.1242 303.7286 23.4800 939.4600 0.0000 4.1242 303.7286
1078 风电1078 "2022-08-09 21:00:00" 3.1145 301.3424 3.3615 301.3730 3.5862 301.4296 3.8023 301.5581 4.0048 301.6262 4.0991 301.6350 23.3200 939.3800 74.5600 4.0991 301.6350
1078 风电1078 "2022-08-09 21:15:00" 3.3631 296.8698 3.6136 296.9905 3.8372 296.9657 4.0519 297.0077 4.2531 296.9868 4.3471 297.0956 23.3400 939.1200 74.7100 4.3471 297.0956
1078 风电1078 "2022-08-09 21:30:00" 3.3728 295.2735 3.6054 295.2857 3.8290 295.3604 4.0526 295.4269 4.2404 295.4169 4.3432 295.5030 23.3200 939.2200 74.9400 4.3432 295.5030
1078 风电1078 "2022-08-09 21:45:00" 3.2959 293.6095 3.5467 293.6016 3.7700 293.7773 3.9893 293.8021 4.1863 293.8096 4.2848 293.8131 23.2000 939.0000 75.5100 4.2848 293.8131
1078 风电1078 "2022-08-09 22:00:00" 3.3354 292.5670 3.5862 292.6322 3.8185 292.8045 4.0377 292.8818 4.2439 292.8795 4.3516 292.8528 23.1800 938.8900 75.5100 4.3516 292.8528
1078 风电1078 "2022-08-09 22:15:00" 3.3481 291.7379 3.6081 291.8014 3.8365 291.8846 4.0649 291.9585 4.2710 292.0007 4.3695 292.0449 23.1900 938.7800 75.4000 4.3695 292.0449
1078 风电1078 "2022-08-09 22:30:00" 3.4343 288.8570 3.6873 288.8281 3.9308 288.8498 4.1554 288.9582 4.3673 288.9743 4.4654 289.0842 23.2200 938.7100 75.1900 4.4654 289.0842
1078 风电1078 "2022-08-09 22:45:00" 3.6772 286.2664 3.9300 286.4060 4.1704 286.4361 4.3917 286.5368 4.6100 286.5088 4.7049 286.5476 23.3600 938.6500 74.5400 4.7049 286.5476
1078 风电1078 "2022-08-09 23:00:00" 3.8834 283.2490 3.9830 283.0593 4.0730 282.9103 4.1629 282.7677 4.2529 282.6311 4.2941 282.6446 23.4700 939.5900 0.0000 4.2941 282.6446
1078 风电1078 "2022-08-09 23:15:00" 3.0566 282.8541 3.2965 283.1509 3.5146 283.3245 3.7231 283.5137 3.9195 283.5753 4.0140 283.6900 21.1100 939.4200 0.0000 4.0140 283.6900
1078 风电1078 "2022-08-09 23:30:00" 3.2225 285.8477 3.4532 285.9682 3.6744 286.1167 3.8860 286.2897 4.0756 286.3895 4.1704 286.4361 21.6000 939.7300 0.0000 4.1704 286.4361
1078 风电1078 "2022-08-09 23:45:00" 3.2919 288.6001 3.5292 288.8457 3.7505 288.8214 3.9657 288.9832 4.1587 289.0885 4.2535 289.0739 22.3400 939.5700 0.0000 4.2535 289.0739
1078 风电1078 "2022-08-10 00:00:00" 3.4232 293.0447 3.6648 293.1370 3.8840 293.1986 4.1033 293.2536 4.3003 293.2861 4.3988 293.3012 22.6900 939.6500 77.1400 4.3988 293.3012
1078 风电1078 "2022-08-10 00:15:00" 3.4950 294.5118 3.7408 294.6468 3.9643 294.7550 4.1836 294.7273 4.3847 294.8116 4.4832 294.7930 22.8100 939.5600 76.3500 4.4832 294.7930
1078 风电1078 "2022-08-10 00:30:00" 3.3709 293.9797 3.6126 294.0108 3.8451 294.0987 4.0594 294.2921 4.2655 294.2216 4.3681 294.3354 22.6200 939.8300 77.4600 4.3681 294.3354
1078 风电1078 "2022-08-10 00:45:00" 3.1958 291.6682 3.4335 291.7084 3.6619 291.8014 3.8680 291.8564 4.0742 291.9059 4.1726 291.9544 21.8500 939.5900 81.8300 4.1726 291.9544
1078 风电1078 "2022-08-10 01:00:00" 3.1332 290.7487 3.3708 290.8545 3.5991 291.0032 3.8109 290.9080 4.0076 291.0580 4.1060 291.1277 21.1600 939.1800 85.8500 4.1060 291.1277
1078 风电1078 "2022-08-10 01:15:00" 3.2783 290.5356 3.5159 290.6514 3.7535 290.7526 3.9654 290.6744 4.1620 290.8300 4.2604 290.9023 21.6800 938.8600 82.8300 4.2604 290.9023
1078 风电1078 "2022-08-10 01:30:00" 3.5189 291.6805 3.7603 291.8580 3.9980 291.8812 4.2134 291.8772 4.4233 292.0419 4.5180 291.9663 22.2200 938.5400 79.3300 4.5180 291.9663
1078 风电1078 "2022-08-10 01:45:00" 3.6829 294.5470 3.9378 294.6125 4.1703 294.6600 4.4029 294.7024 4.6131 294.7318 4.7158 294.8261 22.3100 938.2600 78.4700 4.7158 294.8261
1078 风电1078 "2022-08-10 02:00:00" 1.2355 299.0546 1.4853 298.1179 1.7265 297.6040 1.9544 297.0895 2.1735 296.8008 2.2718 296.6778 20.3500 939.2700 0.0000 2.2718 296.6778
1078 风电1078 "2022-08-10 02:15:00" 2.4216 300.8014 2.6634 300.7055 2.8880 300.8277 3.1076 300.7740 3.3185 300.8157 3.4128 300.8486 20.9800 938.8300 0.0000 3.4128 300.8486
1078 风电1078 "2022-08-10 02:30:00" 2.9362 300.4952 3.1831 300.5933 3.4163 300.6186 3.6358 300.5854 3.8382 300.7077 3.9411 300.6646 21.8700 939.1200 0.0000 3.9411 300.6646
1078 风电1078 "2022-08-10 02:45:00" 3.1370 292.8868 3.3877 292.9321 3.6254 292.8873 3.8447 292.9638 4.0508 292.9572 4.1493 292.9810 22.1600 938.2400 0.0000 4.1493 292.9810
1078 风电1078 "2022-08-10 03:00:00" 3.1680 291.8686 3.4279 291.9256 3.6564 292.0051 3.8848 292.0753 4.0947 292.2431 4.1931 292.2835 22.0900 938.7200 78.6400 4.1931 292.2835
1078 风电1078 "2022-08-10 03:15:00" 3.5298 287.3056 3.7827 287.3811 4.0136 287.3966 4.2349 287.4509 4.4467 287.5385 4.5511 287.5192 22.2800 938.2900 77.4300 4.5511 287.5192
1078 风电1078 "2022-08-10 03:30:00" 3.7620 283.3713 4.0214 283.5179 4.2591 283.5795 4.4870 283.6646 4.6932 283.6809 4.7974 283.7466 22.3600 938.1800 77.1200 4.7974 283.7466
1078 风电1078 "2022-08-10 03:45:00" 3.7694 283.1883 4.0265 283.2079 4.2641 283.2867 4.4920 283.3866 4.7102 283.5052 4.8024 283.4865 22.3700 938.1300 76.9400 4.8024 283.4865
1078 风电1078 "2022-08-10 04:00:00" 3.6127 285.5750 3.8750 285.7220 4.1277 285.8882 4.3488 286.0178 4.5700 286.1348 4.6744 286.1474 22.3100 938.0400 77.0100 4.6744 286.1474
1078 风电1078 "2022-08-10 04:15:00" 3.6196 286.5325 3.8821 286.6144 4.1254 286.7658 4.3591 286.9384 4.5804 287.0108 4.6848 287.0038 22.2700 937.8000 76.9800 4.6848 287.0038
1078 风电1078 "2022-08-10 04:30:00" 3.9166 286.7693 4.1790 286.8306 4.4223 286.9598 4.6532 286.9941 4.8745 287.0595 4.9789 287.0520 22.3900 937.6500 76.2500 4.9789 287.0520
1078 风电1078 "2022-08-10 04:45:00" 4.1205 288.8307 4.3862 288.8893 4.6424 288.9813 4.8765 289.0294 5.1011 289.1098 5.2087 289.1655 22.4600 937.5600 75.7700 5.2087 289.1655
1078 风电1078 "2022-08-10 05:00:00" 4.1753 294.4780 4.2011 294.9180 4.2404 295.4169 4.2668 295.8444 4.2889 296.1468 4.3067 296.3271 22.4800 938.3400 0.0000 4.3067 296.3271
1078 风电1078 "2022-08-10 05:15:00" 2.6296 296.6625 2.8577 296.8340 3.0769 297.0647 3.2873 297.3445 3.4797 297.3751 3.5737 297.4972 20.0000 938.4900 0.0000 3.5737 297.4972
1078 风电1078 "2022-08-10 05:30:00" 2.4662 292.4054 2.6892 292.7510 2.9032 293.1208 3.1133 293.2711 3.3011 293.3809 3.3944 293.6197 20.1000 938.5400 0.0000 3.3944 293.6197
1078 风电1078 "2022-08-10 05:45:00" 2.3808 292.4718 2.6039 292.8230 2.8178 293.1986 3.0148 293.2485 3.2066 293.5271 3.3050 293.5400 20.2100 938.6900 0.0000 3.3050 293.5400
1078 风电1078 "2022-08-10 06:00:00" 2.4590 290.7197 2.6873 290.9304 2.9027 290.9950 3.0994 291.1835 3.2869 291.4130 3.3816 291.3295 20.3600 938.7200 86.9900 3.3816 291.3295
1078 风电1078 "2022-08-10 06:15:00" 2.5647 287.9404 2.7956 287.9164 2.9979 288.0723 3.2002 288.2085 3.3900 288.2212 3.4754 288.2785 21.1200 938.9000 86.8300 3.4754 288.2785
1078 风电1078 "2022-08-10 06:30:00" 2.5728 286.2513 2.7720 286.3429 2.9588 286.2912 3.1264 286.3482 3.2940 286.3994 3.3792 286.5044 22.5400 939.3500 86.3500 3.3792 286.5044
1078 风电1078 "2022-08-10 06:45:00" 3.0707 288.0219 3.2383 287.9873 3.3964 288.0082 3.5450 288.0772 3.6810 288.0412 3.7537 288.0005 23.1300 939.5300 76.8200 3.7537 288.0005
1078 风电1078 "2022-08-10 07:00:00" 4.3856 293.2329 4.5826 293.2643 4.7796 293.2930 4.9542 293.3049 5.1288 293.3159 5.2050 293.3142 23.8600 939.3900 72.6800 5.2050 293.3142
1078 风电1078 "2022-08-10 07:15:00" 5.5591 294.2136 5.8007 294.2232 6.0292 294.1844 6.2485 294.1859 6.4587 294.2237 6.5481 294.2557 24.4000 939.2700 69.9800 6.5481 294.2557
1078 风电1078 "2022-08-10 07:30:00" 6.1360 293.4315 6.3868 293.4342 6.6376 293.4366 6.8661 293.4287 7.0854 293.4534 7.1930 293.4287 24.6900 939.1100 69.0600 7.1930 293.4287
1078 风电1078 "2022-08-10 07:45:00" 6.2911 293.7128 6.5511 293.6694 6.7927 293.6970 7.0252 293.7555 7.2445 293.7698 7.3522 293.7409 24.9500 939.0500 68.2900 7.3522 293.7409
1078 风电1078 "2022-08-10 08:00:00" 1.6664 284.9536 1.8748 283.8880 2.0837 283.0358 2.2734 282.4468 2.4438 282.0456 2.5339 281.8421 23.6900 939.9900 0.0000 2.5339 281.8421
1078 风电1078 "2022-08-10 08:15:00" 2.8726 294.6916 2.9711 294.6674 3.0696 294.6448 3.1590 294.6991 3.2442 294.5901 3.2798 294.6897 24.7400 939.4500 0.0000 3.2798 294.6897
1078 风电1078 "2022-08-10 08:30:00" 3.7284 301.1746 3.8588 301.2184 3.9754 301.2109 4.0920 301.2039 4.2034 301.0806 4.2532 301.1486 25.5300 940.0800 0.0000 4.2532 301.1486
1078 风电1078 "2022-08-10 08:45:00" 4.2020 301.5718 4.3494 301.4608 4.4883 301.4235 4.6186 301.4531 4.7438 301.3780 4.8021 301.3730 25.7600 939.9400 0.0000 4.8021 301.3730
1078 风电1078 "2022-08-10 09:00:00" 4.0959 301.8274 4.2400 301.8908 4.3651 301.7967 4.4955 301.8162 4.6121 301.7947 4.6704 301.7843 26.0000 940.2600 65.7600 4.6704 301.7843
1078 风电1078 "2022-08-10 09:15:00" 4.2213 303.5018 4.3655 303.5081 4.5097 303.5139 4.6401 303.4846 4.7650 303.3566 4.8232 303.3276 26.0600 939.5700 66.0600 4.8232 303.3276
1078 风电1078 "2022-08-10 09:30:00" 4.2454 305.4122 4.4035 305.3864 4.5337 305.3026 4.6697 305.3237 4.7999 305.2463 4.8581 305.1949 26.2400 939.5900 66.0500 4.8581 305.1949
1078 风电1078 "2022-08-10 09:45:00" 4.3046 300.7355 4.4659 300.6997 4.6048 300.6863 4.7386 300.5698 4.8689 300.6207 4.9358 300.5656 26.3500 938.9900 65.9000 4.9358 300.5656
1078 风电1078 "2022-08-10 10:00:00" 4.5213 299.1161 4.6826 299.1378 4.8302 299.1122 4.9778 299.0881 5.1119 299.0219 5.1702 299.0438 26.5500 939.1900 65.4000 5.1702 299.0438
1078 风电1078 "2022-08-10 10:15:00" 4.4486 298.7544 4.6050 298.6800 4.7526 298.6682 4.8915 298.7133 5.0256 298.6560 5.0926 298.6284 26.7000 939.0900 65.0100 5.0926 298.6284
1078 风电1078 "2022-08-10 10:30:00" 4.4256 299.8091 4.5868 299.8069 4.7344 299.7599 4.8733 299.7740 4.9986 299.7449 5.0656 299.7028 26.8600 939.0900 64.6100 5.0656 299.7028
1078 风电1078 "2022-08-10 10:45:00" 4.4953 300.3298 4.6565 300.3096 4.8041 300.2479 4.9430 300.2481 5.0682 300.2076 5.1352 300.1601 27.1300 939.5600 64.0000 5.1352 300.1601
1078 风电1078 "2022-08-10 11:00:00" 4.7353 302.5826 4.7510 303.7570 4.7712 304.7559 4.7929 305.7461 4.8100 306.6317 4.8181 307.1553 27.2800 940.1900 0.0000 4.8181 307.1553
1078 风电1078 "2022-08-10 11:15:00" 3.9691 309.7871 4.0972 309.7519 4.2252 309.7188 4.3392 309.6703 4.4531 309.6244 4.5031 309.5938 27.8600 939.9200 0.0000 4.5031 309.5938
1078 风电1078 "2022-08-10 11:30:00" 3.8784 307.6677 4.0064 307.6994 4.1363 307.5348 4.2503 307.5439 4.3582 307.4484 4.4143 307.5449 28.0700 939.7600 0.0000 4.4143 307.5449
1078 风电1078 "2022-08-10 11:45:00" 3.6880 306.6213 3.8122 306.3589 3.9261 306.4029 4.0342 306.3302 4.1342 306.3432 4.1922 306.2685 28.3000 940.2000 0.0000 4.1922 306.2685
1078 风电1078 "2022-08-10 12:00:00" 3.8321 307.2586 3.9541 307.1887 4.0760 307.1229 4.1920 306.9519 4.2980 307.0565 4.3560 306.9751 28.3900 940.3100 58.8700 4.3560 306.9751
1078 风电1078 "2022-08-10 12:15:00" 3.9766 307.8497 4.1064 307.6792 4.2345 307.7088 4.3564 307.6327 4.4722 307.4592 4.5283 307.5532 27.8900 939.9400 60.6400 4.5283 307.5532
1078 风电1078 "2022-08-10 12:30:00" 3.8643 306.1582 4.0084 306.0694 4.1304 306.0376 4.2606 305.9285 4.3826 305.9024 4.4326 305.9133 27.1800 939.7900 63.4000 4.4326 305.9133
1078 风电1078 "2022-08-10 12:45:00" 3.6624 293.8354 3.8015 293.7329 3.9315 293.6961 4.0614 293.6617 4.1823 293.6843 4.2361 293.6604 27.3600 939.3700 64.4400 4.2361 293.6604
1078 风电1078 "2022-08-10 13:00:00" 3.8028 290.1504 3.9514 290.1318 4.0779 290.0791 4.2077 290.1576 4.3248 290.1529 4.3880 290.1281 27.0500 939.2800 64.5200 4.3880 290.1281
1078 风电1078 "2022-08-10 13:15:00" 3.7854 288.0042 3.9309 287.9279 4.0669 287.9003 4.1934 287.9164 4.3198 287.9316 4.3736 287.9792 27.1300 938.9600 64.8200 4.3736 287.9792
1078 风电1078 "2022-08-10 13:30:00" 3.8710 287.5924 4.0166 287.5327 4.1526 287.5186 4.2886 287.5055 4.4151 287.5321 4.4783 287.5448 27.2400 938.8600 64.2800 4.4783 287.5448
1078 风电1078 "2022-08-10 13:45:00" 3.9854 284.9777 4.1310 285.0118 4.2766 285.0436 4.4099 284.9816 4.5432 284.9233 4.6064 284.9715 27.3900 938.8200 63.7400 4.6064 284.9715
1078 风电1078 "2022-08-10 14:00:00" 2.6854 304.9920 2.8928 303.5802 3.0763 302.6569 3.2606 301.8377 3.4317 301.0497 3.5157 300.7961 28.2000 939.3100 0.0000 3.5157 300.7961
1078 风电1078 "2022-08-10 14:15:00" 3.2225 305.9097 3.3305 305.8377 3.4247 305.7322 3.5328 305.6697 3.6188 305.6665 3.6688 305.6829 28.3600 939.1600 0.0000 3.6688 305.6829
1078 风电1078 "2022-08-10 14:30:00" 3.5877 309.4580 3.7094 309.3111 3.8233 309.2683 3.9373 309.2280 4.0450 309.0801 4.0950 309.0531 28.6600 938.6400 0.0000 4.0950 309.0531
1078 风电1078 "2022-08-10 14:45:00" 3.9001 309.4858 4.0358 309.3693 4.1576 309.2409 4.2779 309.3083 4.3919 309.2710 4.4496 309.1626 28.6600 939.3800 0.0000 4.4496 309.1626
1078 风电1078 "2022-08-10 15:00:00" 4.0724 306.1101 4.2165 306.0274 4.3466 305.9208 4.4686 305.8954 4.5826 305.9446 4.6407 305.8821 28.4900 939.7900 64.9100 4.6407 305.8821
1078 风电1078 "2022-08-10 15:15:00" 4.1159 303.8059 4.2601 303.8020 4.3988 303.6901 4.5291 303.6550 4.6512 303.6901 4.7094 303.6563 28.2100 939.6100 66.1600 4.7094 303.6563
1078 风电1078 "2022-08-10 15:30:00" 4.1436 303.8818 4.2962 303.8010 4.4265 303.7619 4.5569 303.7249 4.6872 303.6901 4.7455 303.6566 28.0300 939.6300 66.7700 4.7455 303.6566
